ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
XH2tF8oB3cw_1,"Hi Hannah, nice to meet you.","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
XH2tF8oB3cw_3,So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.,"Hello, I'm here for you. How are you feeling today?",1,0,-2,0,0,2,0.16666666666666666
XH2tF8oB3cw_5,"Okay, is this the first time that you've left home?","I see. It sounds like you've been dealing with anxiety for a while now, and the recent move has been a significant change that's been challenging for you. How are you feeling about this change?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_7,"Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?",I see. How are you feeling about this change in your living situation?,-1,-1,-2,1,0,2,-0.16666666666666666
XH2tF8oB3cw_9,"Okay, so how do you feel about being here today?","It sounds like you're feeling a mix of relief and uncertainty about seeking help. It's understandable that you might feel this way, especially if you've never had to do this before. How does it feel to be here, talking about this with me?",1,0,-2,1,0,2,0.3333333333333333
XH2tF8oB3cw_11,"Okay, so you've been feeling a little bit anxious about today?","It's completely normal to feel scared when trying something new, especially when it's about your health. How does that fear make you feel in your body?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_13,"Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?",It's understandable to feel that way. What's been making you feel anxious?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_15,"Okay, so what other kind of difficulties that you have been experiencing?","It sounds like you're feeling a bit overwhelmed and lonely since moving out. It's understandable that you might have felt excited about the idea of independence, but now you're finding it challenging. How does it feel to be in your new home alone?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_17,"Okay, so you said that your difficulties are getting in the way of you doing certain things. So they're stopping you from taking up kind of certain types of work and as a freelance photographer, I guess that can be kind of a problem. And they're also stopping you or you feel like it's stunting you socially. You're not kind of able to make new friends and get to meet new people.",It sounds like you're feeling quite isolated and that your anxiety is making it hard for you to connect with others and pursue your passion for photography. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_19,"So you're kind of worried about how, where this is going to lead to.","It sounds like you're feeling a bit trapped in your current situation, and it's causing you to feel anxious and isolated. You're worried about losing your friends and not being able to connect with others.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_21,"Okay, so you said that you first noticed the anxiety kicking in about 5 or 6 years ago. So you would have been about 19?",It sounds like you're feeling a bit stuck and concerned about how this might impact your relationships and your social life.,2,1,-2,1,1,2,0.8333333333333334
XH2tF8oB3cw_23,What kind of work is the most difficult for you?,"It sounds like you're feeling a bit overwhelmed and uncertain about your future. You mentioned that you've been feeling this way for a while now, and it's been affecting your social life and your work.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_25,"So I guess tell me a bit more about what happens then. So let's focus on maybe an invitation to do a job with you know, it's going to involve photography with a group of people and you're going to have to have social interaction. What kind of thoughts go through your head?",It sounds like you're feeling a lot of pressure and fear when you have to interact with people you don't know. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_27,"Okay so it sounds like you have quite a lot of thoughts rushing through your head then at the point where you get that invitation and you think people look, people will stare, people will think I'm a weirdo. There's quite a lot about what you what you think other people will think. And how does that make you feel?",It sounds like you're feeling quite anxious and self-conscious when you're in situations where you have to interact with others. How does that make you feel emotionally?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_29,Okay. Can you give me an example of a recent situation? Maybe we can focus on that.,It sounds like you're feeling really self-conscious and embarrassed about the idea of being in a situation where you have to interact with others. And it's making you feel like you're not good enough or not normal.,1,1,1,2,1,2,1.3333333333333333
XH2tF8oB3cw_31,"Yeah, a time when you were maybe doing a job with some people and you felt the social anxiety you know that you're describing you felt that kick in.","Sure, let's take a look at a recent work situation. Can you tell me more about what happened?",0,0,0,1,0,2,0.5
XH2tF8oB3cw_33,That sounds quite interesting. Was that a fashion shoot or something?,It sounds like you were in a situation that felt overwhelming and unexpected. How did you feel when you realized there were more people than you anticipated?,1,1,1,2,1,2,1.3333333333333333
XH2tF8oB3cw_35,So it wasn't what you expected.,It sounds like you were feeling quite overwhelmed by the number of people and the environment. How did that anxiety manifest for you?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_37,So how long ago was that?,I see. How did that make you feel?,1,1,1,1,0,2,1.0
XH2tF8oB3cw_39,"Okay, so it was quite recent. So on that particular day, what were the thoughts that you had in your head when you were in that situation?",And how have you been feeling since then?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_41,I can tell you're getting kind of anxious even just thinking of about that day. Okay so you're describing quite a lot there to me. So you're saying that you you kind of got hot and sweaty. You said that you held the camera. What was do you mean you were kind of trying to hide behind it or what was that?,It sounds like you were feeling very overwhelmed and self-conscious. It's understandable that you might have felt that way.,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_43,So you're holding the camera very tightly. And why was that why was that helpful?,It sounds like you were trying to use the camera as a way to distract yourself and focus on something else. How did that work for you? Did it help you feel a bit more in control?,1,1,1,1,0,2,1.0
XH2tF8oB3cw_45,"Okay, so, okay, so it sounds like you had a lot of thoughts going through your head. You said that you're worried that everyone's looking at you. What other thoughts were there that were in your mind?",It sounds like you were feeling really self-conscious about your physical reactions. You were trying to use the camera as a way to distract from that.,1,1,1,1,0,2,1.0
XH2tF8oB3cw_47,That they could tell or like they could see that there was...,It sounds like you were feeling really self-conscious and embarrassed. You were worried about what others might be thinking about you.,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_49,"So I mean, you've already described it to me a little bit, but if you think about how you looked that day, how how do you say how do you think you looked?",It sounds like you were feeling very self-conscious and embarrassed about your hands shaking and being red. You mentioned that you were wearing black to try and cover it up. How did that make you feel?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_51,"Okay, and what did you do about how did you try and conceal that or hide that?",It sounds like you were feeling very self-conscious and embarrassed about how you looked and how you were feeling. It's understandable that you might have felt like everyone was noticing and judging you.,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_53,So you avoided looking at people and it sounds like you wore black as well in kind of preparation anyway.,It sounds like you were trying to manage your discomfort and anxiety by focusing on the task at hand and trying to minimize attention on yourself. How did that work for you?,-1,-1,-2,0,0,1,-0.5
XH2tF8oB3cw_55,Okay. And how did it end?,It sounds like you have a strategy to manage your discomfort. How does that strategy make you feel?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_57,Okay.,It sounds like you felt uncomfortable and wanted to avoid being around others after the shoot.,1,1,1,1,0,2,1.0
ZSDJymlMOxg_1,Hi Rebecca. How are you doing today? What's been going on?,"Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
ZSDJymlMOxg_3,A car accident?,I'm really sorry to hear that you had an accident. It sounds like it must have been quite a shock. How are you feeling about it?,1,0,0,1,0,2,0.6666666666666666
ZSDJymlMOxg_5,What happened?,I'm really sorry to hear that. How are you feeling about it?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_7,Oh. You okay?,I see. How are you feeling about that?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_9,So physically you're okay. Were you checked out by your physician?,I'm really glad to hear that you're physically okay. How are you feeling emotionally?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_11,All right. How about emotionally?,I'm glad to hear that. How are you feeling emotionally?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_13,What was the thought that came into your mind?,It sounds like you're feeling a bit anxious about getting back into your car. How does that make you feel?,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_15,"So it was really all about the car, not anything else about the trip?",It sounds like you're feeling anxious about the possibility of getting hurt.,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_17,And you felt you were going to get hurt?,I see. How does that make you feel?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_20,Much more nervous than usual?,It sounds like you're feeling a lot of anxiety about driving and the potential for harm.,1,1,1,1,0,2,1.0
ZSDJymlMOxg_22,How did you feel about driving cars prior to this accident?,It sounds like you're feeling quite anxious about driving.,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_24,So you're taking every opportunity to avoid driving.,It sounds like the accident has really shaken your confidence.,1,0,0,1,0,2,0.6666666666666666
ZSDJymlMOxg_26,What do you tell yourself to motivate yourself to get into the car?,It sounds like you're finding it challenging to face your fear of driving. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_28,"This is disturbing and painful for you. Prior to this accident, how many car accidents have you been in?","It sounds like you're feeling quite anxious about driving, especially when you encounter stoplights. How does that anxiety make you feel in your body?",1,1,1,1,0,2,1.0
ZSDJymlMOxg_30,The other one didn't bother you as much? Why do you think this one triggered this nervousness?,I see. How does this accident make you feel about driving now?,1,0,0,1,0,2,0.6666666666666666
ZSDJymlMOxg_32,Did the driver that hit you tell you what happened?,It sounds like you're feeling more vulnerable and alone in this situation. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_34,So you're worried about getting hit and hurt every time you get into the car now.,I see. It sounds like you felt very alone and vulnerable in that situation. How did you manage to get through it?,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_36,"Driving always carries risk, but there are things you can do to minimize that risk.",It's understandable that you're feeling anxious and concerned about your safety. How does this worry affect your daily life?,-1,0,-2,1,0,2,0.0
ZSDJymlMOxg_38,What about driving habits you can use to stay safer?,It's great that you're taking steps to keep yourself safe. How does it feel to be so cautious?,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_40,Following traffic laws and being aware of your environment can reduce the risk of an accident.,It sounds like you're taking some important steps to stay safe on the road. How does it feel to be taking these precautions?,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_41,"Ultimately, you need to be safe but recognize that you can't eliminate all risk.",It sounds like you're taking active steps to stay safe on the road. How does it feel to be taking these precautions?,-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_42,What are some adaptive responses you can tell yourself when those automatic thoughts come up?,It sounds like you're taking active steps to prioritize your safety. How does it feel to be taking these precautions?,-1,-1,-2,1,0,2,-0.16666666666666666
ZSDJymlMOxg_44,"It's hard when the thoughts are strong, but remember you've had many safe trips in your life.",It sounds like you're taking proactive steps to ensure your safety. How does it feel to acknowledge that you're doing your best?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_45,"Statistically, accidents are low-probability events compared to all the times you've driven.",How does it feel to acknowledge that you've had many safe trips before?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_47,"You can reduce the risk by being careful, but you also have to accept that the risk exists.",It's great that you're acknowledging the statistical reality. How does it feel to remind yourself of that?,0,0,-2,0,0,2,0.0
ZSDJymlMOxg_48,Do you feel like you can apply those adaptive responses when those automatic thoughts come in?,It's understandable that acknowledging the risk can feel scary. How does it make you feel when you think about the possibility of an accident?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_50,I'd like to give you some homework. We'll use a 'thought record' to track your automatic thoughts.,It's great that you're willing to try. How does it feel to acknowledge that you can't completely eliminate the risk?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_51,"Record the thoughts, the adaptive responses you apply, and how you feel afterward.",Of course. Let's start with a simple question: How do you feel when you think about the possibility of an accident?,1,0,-2,1,0,2,0.3333333333333333
ZSDJymlMOxg_52,We'll use this to measure your progress. Can you complete two thought records before our next session?,Of course. Let's start with the first thought that comes to mind. What's the first automatic thought you have when you think about driving?,1,0,-2,1,0,2,0.3333333333333333
ZSDJymlMOxg_54,"Great. Let's meet again in a week and review them. Thanks, Rebecca.",That's great! I'm here to support you.,-1,-1,-2,-1,-1,1,-0.8333333333333334
_pkXuC7vsl0_1,"Hi Michelle, how are you doing today?","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
_pkXuC7vsl0_3,Stressed?,I hear that you're feeling stressed out. Can you tell me more about what's been causing that stress for you?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_5,"Right, a job you've been interested in for a while and have been talking about.",It sounds like you're feeling stressed about the aptitude test for your work.,1,1,-2,1,1,2,0.6666666666666666
_pkXuC7vsl0_7,So you know the material on this test pretty well?,It sounds like you're feeling quite anxious about the test.,-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_9,But the feelings and physiological response got in the way of you completing it?,It sounds like you're feeling quite anxious about the test.,-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_11,All right. So you weren't feeling great about taking the test in the first place?,It sounds like you're feeling a lot of pressure and fear about the test.,1,1,-2,1,0,2,0.5
_pkXuC7vsl0_13,But did you know that was coming? You had some anxiety in advance?,It sounds like you were feeling anxious and overwhelmed when you entered the room.,-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_15,What do you think is leading to this?,It sounds like you were feeling overwhelmed by your anxiety when you got to the test.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_17,"And since that bad experience in third grade, have you had trouble with tests since?","It sounds like you're carrying some heavy feelings from the past. How does that make you feel now, when you're facing a test?",0,0,-2,0,0,2,0.0
_pkXuC7vsl0_19,"So you've been able to adapt and pass them, but you're never thrilled about it?",It sounds like you're carrying a lot of weight from that past experience. How does that anxiety feel in your body?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_21,"That's good. But with this work test, it's more of a stumbling block.",It's great that you've been able to manage and even excel in some cases. How does it feel when you do well on a test?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_23,Any ideas what's making this test such a point of anxiety for you?,It sounds like this test is causing you a lot of stress and anxiety.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_25,So it's really that same feeling from third grade coming up now?,It sounds like you're feeling a lot of pressure and fear of failure. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_27,And other tests in school didn't have that same value attached?,It's understandable that those old feelings can resurface when we're facing something new and important. How does it feel to connect those dots?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_29,You could retake them or take another test to raise the grade?,It sounds like this time feels different because the stakes are higher.,-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_30,So you maybe had more options and safety nets in school.,I'm here to listen and support you. How does it feel to connect this current situation to your past experiences?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_32,Right. It's the pressure of needing to get through this without those safety nets.,It sounds like you're feeling a lot of pressure now.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_34,"All right, that is a lot of pressure. Is there a time limit on this test?",It sounds like you're feeling a lot of pressure and anxiety about this test.,-1,-1,-2,1,0,1,-0.3333333333333333
_pkXuC7vsl0_36,It's multiple choice and you're well prepared. Let's think about cognitive therapy and core beliefs.,I see. How does that uncertainty make you feel?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_38,What core belief might be operating for you now?,How does this test make you feel?,-1,0,-2,0,0,1,-0.3333333333333333
_pkXuC7vsl0_40,Something like 'I'm destined to be a failure'?,It sounds like you're feeling anxious about the possibility of failure. How does that belief make you feel?,1,1,0,1,0,2,0.8333333333333334
_pkXuC7vsl0_42,So that potentially is the core belief and automatic thought as you take the test.,It sounds like you're feeling a lot of pressure and fear of failure. How does that belief make you feel in your daily life?,-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_44,It sounds like a panic response. Are you alone in the room when you take it?,It sounds like you're feeling anxious about the potential consequences of not passing the test.,1,1,1,1,0,2,1.0
_pkXuC7vsl0_46,So no one sees you have these panic-like symptoms. Have you had these before?,I see. How does that isolation make you feel?,-1,-1,-2,1,1,2,0.0
_pkXuC7vsl0_48,What happens once you get worked up?,"I see. It's understandable that you might feel anxious about the test, given the importance you place on it. How does this anxiety feel in your body?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_50,"One possible strategy is an adaptive response like 'I can ride this out.' Panic only lasts so long, and you have no time limit.",It sounds like you're trying to manage your anxiety by breaking down the task. How does that feel for you?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_53,To get some minor victories and feel closer to your goal.,It sounds like you have a plan to manage your anxiety. How does that make you feel?,-1,1,-2,1,0,2,0.16666666666666666
_pkXuC7vsl0_55,Exactly. Correctly answering items will make you feel more calm.,It sounds like you're looking for ways to build confidence and reduce anxiety.,-1,0,-2,0,0,1,-0.3333333333333333
_pkXuC7vsl0_57,You can wait out the panic in the room alone. Tell yourself it's unpleasant but temporary.,It sounds like you're finding relief in knowing the answers.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_59,Exactly. Panic symptoms usually only last 10-15 minutes.,That's a good strategy. What kind of self-talk helps you feel more at ease?,-1,0,-2,0,0,2,-0.16666666666666666
_pkXuC7vsl0_61,Yes. Focus on the easy items while telling yourself you can ride this out.,That's right. You're in control of your own pace.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_63,So that's worked for you?,That's great. It sounds like you have experience with this. How does it feel to know you can use that experience now?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_65,Another adaptive response is knowing you can retake the test in a year. It's not the end of your career.,I see. How does it feel to know that you've done this before and it's worked for you?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_67,"Exactly. You'd just have another year to study. It's important, but not catastrophic.",It sounds like you're finding some relief in knowing that there's still time and opportunity.,1,0,-2,1,0,2,0.3333333333333333
_pkXuC7vsl0_69,That's another adaptive response is 'I've survived this before.',"It's true, and it's a reminder that setbacks don't define your potential.",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_71,"Don't let this one event fashion your destiny. Fortunately, your employer is giving you a second chance.",It's great that you've been able to find strength and resilience in the past. How does that experience make you feel about facing this challenge now?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_72,You can ride out the symptoms and remember you've been successful before.,I'm here to listen. How does this situation make you feel?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_74,When is the test?,That's great to hear. It's powerful to know you've navigated challenges before. How does it feel to have that confidence in yourself?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_76,Let's schedule an appointment before that to review these strategies and focus on a positive outcome.,That's coming up soon. How are you feeling about it?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_78,"I'll see you then, Michelle. I appreciate you coming in today.",I'm glad you're taking the time to prepare. How are you feeling about the test right now?,0,0,-2,0,0,2,0.0
cTIDnMLr0gk_1,So thank you David for telling me your story. As you noticed that crisis got more intense and then it came back down. And one of the things I like to do is identify some of the warning signs or triggers of that crisis. And so I want to record this on your safety plan so that you know when to use the safety plan. So what were some of the warning signs that you had?,"Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
cTIDnMLr0gk_3,"Yeah, that's a good summary. So let's list down specifically what they were. What do I put on the first line here?","I hear that you're feeling overwhelmed, anxious, and ashamed about the test results. It sounds like you put a lot of effort into preparing for this, and it's understandable that you're feeling disappointed with the outcome. It's also natural to feel concerned about how your parents might react. How are you feeling about sharing this with them?",1,1,1,1,1,2,1.1666666666666667
cTIDnMLr0gk_5,Great. So you had those feelings. What else?,"It sounds like you're feeling overwhelmed, anxious, and ashamed.",1,1,-1,1,1,2,0.8333333333333334
cTIDnMLr0gk_7,So I can't tell my parents. And what else?,It sounds like you're feeling a bit disconnected from your parents right now.,-1,-1,-2,-1,-1,1,-0.8333333333333334
cTIDnMLr0gk_9,"Feeling like a failure. Okay. So whenever you have any of these warning signs, you'll know to look at your safety plan. That's a cue to you to use it. So the first thing I want to talk about is when you go to that dark place, you're feeling overwhelmed, anxious, ashamed, having these other thoughts and maybe feeling like giving up. That's when you use some strategies to help you get through the crisis or keep it from escalating. So I'd like you to think about some things, see if we can brainstorm some ways that you can identify some strategies that's going to take your mind off your problems, kind of get away from that crisis for even a little while. What have you done in the past that's helped you deal with a crisis like this?",It sounds like you're feeling a lot of pressure and disappointment in yourself. Can you tell me more about what makes you feel like a failure?,1,1,1,1,1,2,1.1666666666666667
cTIDnMLr0gk_11,Okay. So singing top 40. Sounds good. So what other strategies could you use to take your mind off your problems?,"That's a great start. Singing can be a powerful way to express emotions and take your mind off things. It's a healthy coping mechanism. So, when you feel like you're in that dark place, you can go to your safe space, put on some music, and sing. How does that make you feel?",1,1,1,1,0,2,1.0
cTIDnMLr0gk_13,"So cooking stir-fry. Sounds like a good strategy. And you have a kitchen that you can cook in? Yeah, okay. So what other strategies could you use to distract yourself from the crisis, you think?","That's a great idea. Cooking can be very therapeutic. It can be a way to express yourself and also it can be a way to take your mind off things. So, when you're feeling overwhelmed, you could try cooking something that you enjoy. What else do you think might help you when you're feeling like this?",-1,0,-2,0,0,2,-0.16666666666666666
cTIDnMLr0gk_15,"And is that something that you could do at any point or is available? That sounds very good. So let's put down pottery. Now you have singing, cooking, and pottery. If none of those strategies are helpful for you getting outside yourself and feeling better, then go to the next step, which is to socialize with people or go to places where there are people who are actually very good distractors. So is there somebody in your life that you can go to who's available that you like to hang out with?",That's great. So pottery. It sounds like a creative outlet that you enjoy. How does it make you feel when you're in the studio?,1,1,1,1,0,2,1.0
cTIDnMLr0gk_17,"Okay, let's put down Charlie. And I guess he lives with you, so you know how to get in touch with him and you have his phone number.",That's great. So you have Charlie. And how does it feel to think about spending time with him?,1,1,1,1,0,2,1.0
cTIDnMLr0gk_18,"So the next step on your safety plan is learning to make the environment safe. And I have to ask you this question, and I ask this of everybody I do safety plans with. Do you have access to a firearm?","Of course. So, how does it feel to know that you have these strategies to help you cope?",1,1,1,1,0,2,1.0
cTIDnMLr0gk_20,"No, okay, that's good to hear. I know you've taken medicine in the past and had an overdose several years ago, and I don't want anything like that to happen again. So I want to make sure the medication you're taking is secure, or that it's safe for you. What do you think we can do about that?","Thank you for letting me know. So, we can cross that off the list. Now, let's talk about the next step. How do you feel about calling Charlie?",1,1,0,1,0,2,0.8333333333333334
cTIDnMLr0gk_22,"Okay, that sounds good. Somebody to dispense the medication. Who do you think could do that?",It sounds like you're feeling a bit overwhelmed and you're looking for some support to help you manage your medication. It's great that you're thinking about this. Who do you think could help you with this?,-1,-1,-2,0,0,1,-0.5
cTIDnMLr0gk_24,Does he know you're taking medication? Yeah. So I'll write down give the medication to Charlie. So the next step on the safety plan is coming up with reasons for living. This is important so that it gives you a sense of hope and meaning in your life and something to go to when you're feeling in crisis. So can we come up with some reasons for living?,It sounds like you trust Charlie and he's someone you feel comfortable with. How do you think he would react if you asked him to help you with your medication?,1,1,-2,1,0,2,0.5
cTIDnMLr0gk_26,"Okay, anybody in particular that...",That's a great start. Can you tell me more about your family? What makes them important to you?,1,1,1,1,1,2,1.1666666666666667
cTIDnMLr0gk_28,"Okay, your sister. Anybody or anything else that gives you meaning in your life?",It sounds like your sister is very important to you and you want to be there for her. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cTIDnMLr0gk_30,"Vanessa. Okay, and how will you remember both your sister and Vanessa? How would you remind you of a reason for living?",It sounds like Vanessa is a very important person in your life. How does it feel to be so far apart from her?,1,1,1,1,1,2,1.1666666666666667
cTIDnMLr0gk_32,"So David, what other reasons do you have for living?",It sounds like Vanessa and your sister are both important sources of comfort and joy for you. How does it feel to think about them?,1,-1,-2,1,0,2,0.16666666666666666
cTIDnMLr0gk_34,Taking a trip to China. That sounds like fun. Other reasons for living?,It sounds like you have a strong sense of adventure and a desire to connect with your family. How does that make you feel?,1,1,-2,1,1,2,0.6666666666666666
cTIDnMLr0gk_36,I'll put singing and then I'll put joy.,It's wonderful that you find joy in singing. What does singing mean to you?,1,1,1,1,0,2,1.0
cwmf4PSMqLE_1,"Hi Sam, how are you doing today?","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
cwmf4PSMqLE_3,"I'm doing well, thanks for asking. So you're here at the agency today to seek counseling services?",I'm here for you. How are you feeling today?,1,1,1,1,0,2,1.0
cwmf4PSMqLE_5,Your boss sent you over? What reason do you think your boss had for doing that?,I see. It sounds like you're here because your boss suggested it. How are you feeling about that?,-1,0,-2,1,0,2,0.0
cwmf4PSMqLE_7,She wanted you to come over and talk about your relationship with your coworkers?,I see. It sounds like you're feeling a bit uncomfortable with the situation. How are you feeling about this?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_9,"Okay, and what do you mean by higher? Like your ideas are higher?",It sounds like you're feeling frustrated because your ideas aren't being understood by your team. How does that make you feel?,1,1,1,1,0,2,1.0
cwmf4PSMqLE_11,"Okay, so they were unable to reach your level of expression for a project you're working on?",I see. It sounds like you're feeling frustrated because you feel your ideas are not being understood. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_13,Do you think counseling will be helpful?,"I see. And how does that make you feel, knowing that your boss thinks counseling might help?",-1,-1,-2,0,0,1,-0.5
cwmf4PSMqLE_15,Again you say at their level. Are you meaning that they're below you with skills?,It sounds like you're feeling a bit torn between your boss's expectations and your own needs. How does that make you feel?,-1,-1,-2,1,0,1,-0.3333333333333333
cwmf4PSMqLE_17,"Okay, so counseling can help you bridge that gap to be able to communicate more effectively?",It sounds like you're feeling frustrated with the lack of understanding from your colleagues. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_19,"Alright, so tell me where you are currently in terms of how you perceive yourself?",It sounds like you're feeling a bit stuck in your current situation and you're looking for ways to grow and improve.,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_21,How do you plan on accomplishing that?,It sounds like you're feeling ambitious and driven. What makes you want to be higher than a ten?,0,0,-2,0,0,2,0.0
cwmf4PSMqLE_23,So it sounds like you have a lot of strengths and maybe people are just getting jealous because you seem to succeed at so many things?,It sounds like you have a lot of opportunities and skills to offer. What's holding you back from feeling like you're at a ten?,1,1,1,1,0,2,1.0
cwmf4PSMqLE_25,How would they describe you given this level difference that you're talking about? What would they say?,It sounds like you're feeling a bit overwhelmed by the expectations and pressure you're facing. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_27,It would be easier?,It sounds like you're feeling a bit overwhelmed by the expectations and pressure from others. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_29,Does it frustrate you that you're not called on for every task or recognized?,It sounds like you're feeling a bit overwhelmed by the expectations and responsibilities that come with your role. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_31,So they can see your talent and recognize you most of the time?,It sounds like you're feeling proud of your skills and accomplishments. How does it feel when you're not asked to do something you're good at?,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_33,How long have you been with this particular employer?,It sounds like you're feeling proud of your abilities and the recognition you're getting.,1,1,1,1,1,2,1.1666666666666667
cwmf4PSMqLE_35,Can you tell me about the job you had prior? What happened there?,And how does it feel to be in this role?,1,1,1,1,0,2,1.0
cwmf4PSMqLE_37,And you wanted to shoot higher and accomplish something greater?,It sounds like you've been seeking a more fulfilling role. How does this new position feel so far?,1,0,-2,1,0,2,0.3333333333333333
