ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
UxCT6zVPk7A_21,So what can you do in this situation?,"It sounds like you feel the information could be used in a very threatening way, and that leaves you feeling unsafe. What is that like for you to carry around?",-1,-1,-2,0,0,1,-0.5
UxCT6zVPk7A_23,"Well, you say the government's monitoring everything and that they want to put you in jail if you don't take your medication. Do you have any options? Are you stuck?",I hear that my question felt confusing or maybe unsettling. What feels most important for you to talk about right now?,1,1,1,1,0,2,1.0
UxCT6zVPk7A_25,"Alright. So one option is that being home, being home you're safe.",It sounds like home feels like the one place where you can feel more protected and at ease. What is it like for you when you’re there?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_27,Are you safe here?,"It sounds like home feels like the only place where you and your family can be safe, and being out in the world feels very threatening to you. What is it like for you to have to leave that safety behind?",1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_29,"Alright, so it's not safe here, it's not safe out in the world, but at home you're safe.","I hear that being here doesn’t feel safe to you, and that the lights feel like they can hear what’s being said. That sounds very unsettling; what feels most important for you right now in this moment?",1,0,-2,1,0,2,0.3333333333333333
UxCT6zVPk7A_31,"So if you could have your way, you would just stay home most of the time, all the time?",It sounds like your room feels like a protected place where you can finally relax a little. What is it like for you to have that sense of safety there?,-1,-1,-2,0,-1,1,-0.6666666666666666
UxCT6zVPk7A_33,So how do you know that they're in the lights? Like how did you discover that?,You’re feeling pulled between wanting to stay in the place that feels safe and having to go out and see doctors and other people. That sounds exhausting and frustrating; what feels hardest about that for you?,1,1,1,1,0,2,1.0
UxCT6zVPk7A_35,Do you ever hear things that other people can't hear or see things other people can't see?,"It sounds like this feels very obvious and real to you, and you’re frustrated that it isn’t being understood. What is it like for you when other people don’t seem to see it the way you do?",-1,-1,-2,0,0,1,-0.5
UxCT6zVPk7A_37,Everybody can hear it. What's it sound like to you?,I hear that the lights feel very real and that you experience them as talking to you in different ways. That sounds intense; what is that experience like for you when it happens?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_39,"Oh, I'm just making some notes. Just making some progress notes. Does it worry you?","It sounds like the voice or sound feels robotic and urgent to you, almost like it’s demanding attention. What happens for you when you hear it say things like that?",1,0,-2,1,0,2,0.3333333333333333
UxCT6zVPk7A_41,"Oh, they get, well this chart will get locked in the chart room down the hall.",I hear that seeing me write notes brings up worry about where that information is going. That sounds unsettling; what concerns come up for you when you see me doing that?,-1,-1,-2,0,0,1,-0.5
UxCT6zVPk7A_43,Mostly everybody that works here.,It sounds like you’re worried about who can see your information and where it goes. What feels most concerning to you about the chart room?,-1,0,-2,0,0,1,-0.3333333333333333
UxCT6zVPk7A_45,Does it worry you that there's notes?,I hear that you’d like a copy of the notes and that this brings up a lot of concern about privacy. What would it mean for you to have that copy?,1,0,-2,0,0,2,0.16666666666666666
UxCT6zVPk7A_47,I could not take notes. What kind of information in the notes are you worried that the government's going to get?,It sounds like not taking notes feels important to your sense of safety and trust right now. What feels most unsettling about the idea of those notes being seen?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_49,So without the protection that your house offers they could control your mind?,"That sounds like a very frightening possibility for you, and I hear how strongly you want to protect yourself. What feels most at risk to you if that technology were taken?",-1,-1,-2,-1,-1,1,-0.8333333333333334
UxCT6zVPk7A_51,Alright. So can you tell me about your mood through all this? This sounds really stressful. You're describing an environment where the government's frequently looking at what you're doing. What are the feelings there? You feel sad or angry?,It sounds like your room and the systems you created feel like what keeps you protected. What is it like for you to imagine losing that protection?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UxCT6zVPk7A_53,Kind of resigned that the government's going to do this?,"I hear you saying you feel neutral, almost just present with it all. What is it like inside when you’re in that in-between place?",1,1,1,1,0,2,1.0
UxCT6zVPk7A_55,Are you worried that something is going to happen similar to what happened on the bus?,It sounds like it feels pointless to focus on your feelings if you believe the government will do what it wants anyway. What is that like for you to carry?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_57,And you'll avoid that in the future because it didn't really work. You weren't able to help them understand what's going on.,I hear that you’ve learned to keep this to yourself because it doesn’t feel safe to say out loud. What is it like for you to hold that on your own?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_59,But they weren't open to that idea.,"It sounds like you feel very frustrated that others don’t understand or listen, and that leaves you feeling dismissed. What is it like for you when people don’t respond the way you hope?",1,1,1,2,1,2,1.3333333333333333
UxCT6zVPk7A_61,Quite the opposite.,I hear that it feels unfair and frustrating when people aren’t open to what you’re trying to share. What was that like for you in the moment?,1,1,1,1,1,2,1.1666666666666667
UxCT6zVPk7A_63,How are your family relationships? How's that going?,"It sounds like being misunderstood felt really strong for you, almost like the opposite of what you wanted to happen. How did that affect you?",-1,-1,-2,1,0,1,-0.3333333333333333
UxCT6zVPk7A_65,So you get along with her okay?,It sounds like you and your mom have found a way to coexist that feels workable for you. What is that relationship like for you day to day?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UxCT6zVPk7A_67,"Anybody else you have contact with? Friends, family?","I hear that things with your mom feel okay, maybe even steady or uncomplicated. What stands out to you about that relationship?",1,1,1,1,0,2,1.0
UxCT6zVPk7A_69,"Alright Jason, well I'm sorry to hear that you're under stress. I'm glad to hear you feel like your mood's okay, like you're not down or anxious or anything. This answering these questions for me this has been helpful and I'm going to recommend you continue to see a counselor here, if that's okay. I realize you're court ordered.","That sounds like you have a lot going on internally, and those conversations in your head feel very real and active for you. What is that experience like for you?",1,1,1,1,0,2,1.0
UxCT6zVPk7A_71,It could be me. Would that make you feel more comfortable?,I hear that having the same counselor would feel more comfortable for you. What is it about that that feels better to you?,-1,-1,-2,1,0,1,-0.3333333333333333
UxCT6zVPk7A_73,"Well then I'll put it on the schedule and we'll set a time up front where I'll see you, let's say in three days. That works?",It sounds like having me as your counselor would help you feel more at ease. I’m glad to hear that feels better for you—what would you want me to understand about what you need from counseling?,-1,-1,-2,0,0,1,-0.5
UxCT6zVPk7A_75,And we'll go from there.,"It sounds like having me as your counselor feels more comfortable for you, and I’m glad we could arrange that. I’ll see you in three days, and we can keep getting to know what’s going on for you.",-1,-1,-2,0,0,1,-0.5
UxCT6zVPk7A_77,Alright. Thanks Jason.,I hear that you’re feeling okay with the plan and that having some consistency feels good to you. We can pick this up when we meet again and see what feels most important to talk about then.,-1,-1,-2,-1,-1,1,-0.8333333333333334
25jUW52zAvU_1,"So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party. You're such a good kid, like I don't know what you're doing drinking, it's going to ruin your life.","It sounds like there’s a lot on your mind, and I’m not seeing the third conversation here. If you’d like, we can start from wherever feels most important to you.",-1,0,-2,0,0,2,-0.16666666666666666
25jUW52zAvU_3,"But Tommy, there's so many consequences with drinking. You're not even 21 yet. You could get arrested, you could have a drunk driving accident, you could mess up your schoolwork. You have such a bright future ahead of you, it just really, really concerns me.",It sounds like you saw it as a social situation and that being with your friends made it feel more natural to join in. You’re describing wanting to have fun and fit in with the group.,-1,-1,-2,1,0,1,-0.3333333333333333
25jUW52zAvU_5,"There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much. Think about all the things that can happen to you.","I hear that you were trying to stay in control and look out for yourself and your friends at the same time. It sounds like you’re feeling that this was manageable from your perspective, even if there’s concern around it.",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_7,How much are you drinking?,"It sounds like you understand my concern, and at the same time you’re feeling that your drinking is still something you can keep in check. I’m curious what “under control” means to you in those moments.",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_9,Is it like every weekend?,"You’re saying it’s mostly tied to social situations and not something you do alone, and that feels important to you. It sounds like you see it as occasional rather than a regular pattern.",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_11,"Tommy, I'm just so concerned. You know, can't you think of anything better to do?","It sounds like every other weekend feels like not that much to you, especially since it’s mainly in social settings. I’m curious what those weekends are like for you and what they mean to you.",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_13,Are your friends the problem? Maybe you should just start hanging out with more kids in the youth group and not hang out with those kids you were partying with.,"It sounds like you’re starting to see some ways alcohol may be getting in the way of what matters to you, especially school and your goals. What feels most important to you as you think about that?",-1,-1,-2,1,1,1,-0.16666666666666666
25jUW52zAvU_15,"Well there's a lot of things that seem fun in the moment that we know aren't a good choice, right? That's some of the things we talk about all the time is making good choices for our life and really doing what's best for you and I just... you know, I really think you should think about making a big change here.",I hear that you’ve been going along with your friends and also wanting to have the full high school experience. What is that experience meaning to you right now?,1,1,1,1,0,2,1.0
25jUW52zAvU_17,I think you really need to quit.,"It sounds like part of you is recognizing that drinking less could help your life, even if another part isn’t fully sure yet. What feels most true for you as you sit with that?",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_19,"I think you're wrong. You know, it really worries me. Anyway, I wish you would quit. If all you're going to do is cut down, that's better than nothing. You know, I appreciate you talking to me about this, but I'm going to keep talking to you about it. It's really important.","I hear that alcohol feels very present around you, and you don’t see it as something that’s completely taking over your life. What makes it feel manageable to you right now, and what gives you pause?",1,1,1,1,1,2,1.1666666666666667
25jUW52zAvU_21,Do you want to wait for that to happen? Do you want to wait for a dramatic experience?,"It sounds like you’re feeling unsure that there’s a real problem, especially without having had a painful experience yourself. What is it like for you to hear that concern being pushed so strongly?",1,1,1,1,0,2,1.0
25jUW52zAvU_23,"Alright, well maybe it's something we can work on together and you know, I think we should come up with a plan that's going to work for you so that you can get control here and stop drinking.","I hear that you’re beginning to wonder whether you have as much control as you thought, and that feels important to notice. What stands out to you most in that realization?",1,1,1,1,0,2,1.0
25jUW52zAvU_25,"Okay, sounds good.",It sounds like you’re feeling ready to move toward something different and more clear for yourself. What would “working on it together” look like in a way that feels right for you?,1,1,1,1,0,2,1.0
XH2tF8oB3cw_1,"Hi Hannah, nice to meet you.",,-1,-1,-2,-1,-1,-1,-1.1666666666666667
XH2tF8oB3cw_3,So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.,"Hi Hannah, it’s nice to meet you. What feels most important for us to talk about today?",-1,-1,-2,0,0,1,-0.5
XH2tF8oB3cw_5,"Okay, is this the first time that you've left home?","It sounds like this move has been a really big change for you, and that it’s brought the anxiety into sharper focus. What has that been like for you day to day?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_7,"Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?","It sounds like you were trying to make the choice that felt easier at the time, and now you’re noticing how much this change has affected you. What stands out to you most about that?",1,0,-2,1,0,2,0.3333333333333333
XH2tF8oB3cw_9,"Okay, so how do you feel about being here today?","It sounds like there’s a mix of hope that getting help might make things better, and also some discomfort or even shame about needing support. What is it like to say that out loud here?",-1,0,-2,0,0,1,-0.3333333333333333
XH2tF8oB3cw_11,"Okay, so you've been feeling a little bit anxious about today?",It sounds like you’re feeling scared and also hoping this might help. What feels most frightening about being here today?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_13,"Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?",I hear that you’re feeling anxious about today. What do you notice in yourself when you say that?,1,0,-2,1,0,2,0.3333333333333333
XH2tF8oB3cw_15,"Okay, so what other kind of difficulties that you have been experiencing?","That sounds really lonely and unsettling, being in the flat by yourself more than you expected. What has that experience been like for you emotionally?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_17,"Okay, so you said that your difficulties are getting in the way of you doing certain things. So they're stopping you from taking up kind of certain types of work and as a freelance photographer, I guess that can be kind of a problem. And they're also stopping you or you feel like it's stunting you socially. You're not kind of able to make new friends and get to meet new people.","It sounds like the anxiety is affecting a lot of areas of your life, including work, friendships, and relationships, and that can feel increasingly isolating. What feels hardest for you about that right now?",-1,-1,-2,0,0,1,-0.5
XH2tF8oB3cw_19,"So you're kind of worried about how, where this is going to lead to.","It sounds like moving out brought up a lot more loneliness and fear than you expected, and that’s been really unsettling for you. You’re wanting connection and independence, but at the same time it feels scary and isolating.",1,1,-1,1,1,2,0.8333333333333334
XH2tF8oB3cw_21,"Okay, so you said that you first noticed the anxiety kicking in about 5 or 6 years ago. So you would have been about 19?",You’re feeling worried about where this is heading and what it might mean for your friendships and your life. It sounds like there’s a real fear of losing people that matter to you.,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_23,What kind of work is the most difficult for you?,"It sounds like this has been building over time, especially around that period when your friends moved on and you felt pressure to do the same. And even though you care about your photography, saying no has started to feel like it’s taking things away from you.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_25,"So I guess tell me a bit more about what happens then. So let's focus on maybe an invitation to do a job with you know, it's going to involve photography with a group of people and you're going to have to have social interaction. What kind of thoughts go through your head?","So the situations that involve other people feel especially difficult, even when part of you wants to do them. It sounds like there’s a pull between wanting the work and feeling scared by the social side of it.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_27,"Okay so it sounds like you have quite a lot of thoughts rushing through your head then at the point where you get that invitation and you think people look, people will stare, people will think I'm a weirdo. There's quite a lot about what you what you think other people will think. And how does that make you feel?","It sounds like in those moments your mind goes straight to what others might think of you, and that leaves you feeling exposed and wanting to get away. There’s also a sense that doing the work becomes harder when all that fear shows up.",1,1,1,2,1,2,1.3333333333333333
XH2tF8oB3cw_29,Okay. Can you give me an example of a recent situation? Maybe we can focus on that.,That sounds really painful — like the anxiety quickly turns into harsh thoughts about yourself and makes the whole situation feel overwhelming. I hear how strongly you’re judging yourself in those moments.,1,0,-2,1,0,2,0.3333333333333333
XH2tF8oB3cw_31,"Yeah, a time when you were maybe doing a job with some people and you felt the social anxiety you know that you're describing you felt that kick in.","It sounds like you’re trying to make sense of a recent example so we can understand it more clearly. What was happening in that work situation, and what stood out to you most in the moment?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_33,That sounds quite interesting. Was that a fashion shoot or something?,"You were expecting something smaller, and then it turned into a much bigger social situation than you’d been prepared for. I’m hearing that the change in what you expected may have made the anxiety feel much stronger — what was that like for you as it unfolded?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_35,So it wasn't what you expected.,"It sounds like the anxiety really took over in that moment, even though the shoot itself was something you were interested in. I’m hearing how hard it was to stay focused while also feeling so exposed around everyone there.",1,1,1,1,0,2,1.0
XH2tF8oB3cw_37,So how long ago was that?,That makes sense — it was a very different situation from what you were expecting. It sounds like the surprise of the larger group may have made the anxiety feel even stronger.,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_39,"Okay, so it was quite recent. So on that particular day, what were the thoughts that you had in your head when you were in that situation?","Two weeks ago is still very recent, so it makes sense that it feels vivid. What stands out to you most when you think back to that day?",1,1,1,1,0,2,1.0
XH2tF8oB3cw_41,I can tell you're getting kind of anxious even just thinking of about that day. Okay so you're describing quite a lot there to me. So you're saying that you you kind of got hot and sweaty. You said that you held the camera. What was do you mean you were kind of trying to hide behind it or what was that?,"It sounds really intense — feeling hot, short of breath, and like everyone was watching you. And in that moment, it seems like the thought that you shouldn’t have been there was really painful.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_43,So you're holding the camera very tightly. And why was that why was that helpful?,It sounds like holding the camera tightly was a way of trying to steady yourself and get through it. I’m curious what that moment felt like inside for you as you were trying to focus that hard.,1,1,1,1,0,2,1.0
XH2tF8oB3cw_45,"Okay, so, okay, so it sounds like you had a lot of thoughts going through your head. You said that you're worried that everyone's looking at you. What other thoughts were there that were in your mind?","That makes a lot of sense — it sounds like you were trying to make the shaking and sweating less noticeable, and to protect yourself from feeling seen. What was it like for you to notice other people and imagine what they might be thinking?",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_47,That they could tell or like they could see that there was...,"It sounds like there was a really harsh, self-critical voice there, alongside the fear of being judged. I’m hearing how overwhelming it felt to believe everyone could tell and was looking at you.",1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_49,"So I mean, you've already described it to me a little bit, but if you think about how you looked that day, how how do you say how do you think you looked?","It sounds like you’ve found ways to try to cover it up and make it less visible, while still feeling really exposed inside. That sounds so uncomfortable — what is it like for you to talk about it now?",-1,-1,-2,0,0,1,-0.5
XH2tF8oB3cw_51,"Okay, and what did you do about how did you try and conceal that or hide that?","It sounds like you were really trying hard to manage how you came across, and still feeling very exposed and self-conscious inside. What was that experience like for you in the moment?",1,1,1,1,0,2,1.0
XH2tF8oB3cw_53,So you avoided looking at people and it sounds like you wore black as well in kind of preparation anyway.,It sounds like you were doing everything you could to keep yourself together and not draw attention to yourself. What was it like for you to get through it that way?,1,1,1,1,1,2,1.1666666666666667
XH2tF8oB3cw_55,Okay. And how did it end?,I hear that wearing black and layering up feels like a way of protecting yourself from being seen. What is it like for you to carry that kind of preparation with you?,1,1,1,1,0,2,1.0
XH2tF8oB3cw_57,Okay.,It sounds like leaving straight away was a way of getting yourself out of a situation that felt really uncomfortable and exposing. How was it for you once you got home?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_1,Hi Rebecca. How are you doing today? What's been going on?,It sounds like there’s a lot more you may want to say about what happened there. What feels most important to talk about first?,0,0,-2,0,0,2,0.0
ZSDJymlMOxg_3,A car accident?,"Oh no, that sounds unsettling. How are you feeling after the accident?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_5,What happened?,That sounds like a stressful moment. What was that like for you when it happened?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_7,Oh. You okay?,"That sounds like a pretty sudden chain of events. What happened next, and how did you feel afterward?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_9,So physically you're okay. Were you checked out by your physician?,"It sounds like your body is okay, but the accident may have shaken your sense of safety. What has it been like for you to notice that hesitation around getting back in the car?",1,0,1,1,0,2,0.8333333333333334
ZSDJymlMOxg_11,All right. How about emotionally?,"I hear that physically you’ve been checked and there isn’t a serious injury, which is reassuring. And emotionally, it sounds like there may still be some lingering impact from the accident.",1,1,1,1,0,2,1.0
ZSDJymlMOxg_13,What was the thought that came into your mind?,"It sounds like the fear is showing up in a very real way when you think about being in the car. What is it like for you to notice that hesitation, especially when something like a trip would normally feel exciting?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_15,"So it was really all about the car, not anything else about the trip?",That sounds really frightening — the thought that comes up is that you’re going to get hurt. What do you notice in yourself when that thought shows up?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_17,And you felt you were going to get hurt?,"So it feels tied specifically to being in the car and driving, not the trip itself. I hear how the accident has changed something that used to feel ordinary for you.",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_20,Much more nervous than usual?,"It sounds like being in the car now brings a strong sense of fear and alertness, even when you’re doing something you’d normally enjoy. What is that experience like for you as you’re driving?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_22,How did you feel about driving cars prior to this accident?,"Yes, much more nervous than usual — it sounds like this accident has left you feeling on edge in a way that’s different from before. What stands out to you most about that change?",1,1,1,1,0,2,1.0
ZSDJymlMOxg_24,So you're taking every opportunity to avoid driving.,"It sounds like driving used to feel comfortable and enjoyable, and now it feels scary and unsafe. What has it been like for you to notice that shift in yourself?",-1,-1,-2,1,0,2,-0.16666666666666666
ZSDJymlMOxg_26,What do you tell yourself to motivate yourself to get into the car?,"It sounds like you’re doing a lot to try to feel safer, even though it still feels really hard. What is it like for you to keep driving while carrying that fear?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_28,"This is disturbing and painful for you. Prior to this accident, how many car accidents have you been in?","That sounds exhausting, having to spend so much time psyching yourself up and then staying on alert for stoplights. What do you notice happening in your body or thoughts when you’re getting ready to drive?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_30,The other one didn't bother you as much? Why do you think this one triggered this nervousness?,It sounds like this accident felt much more intense and left a bigger mark on you than the earlier one. What stands out to you most about how this one affected you?,1,1,1,1,0,2,1.0
ZSDJymlMOxg_32,Did the driver that hit you tell you what happened?,Being alone in the rain sounds like it may have made the experience feel even more frightening and vulnerable. What was that like for you in the moment?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_34,So you're worried about getting hit and hurt every time you get into the car now.,"It sounds really painful to have been left alone with that experience, without any explanation from the other driver. What feelings come up for you when you think about that?",1,1,1,1,0,2,1.0
ZSDJymlMOxg_36,"Driving always carries risk, but there are things you can do to minimize that risk.","That sounds like the worry stays with you even after the drive is over, almost like your mind can’t fully let go of the possibility of another accident. What is it like to carry that ongoing fear?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_38,What about driving habits you can use to stay safer?,"It sounds like you’re already paying close attention to safety in a lot of ways, even while it remains difficult. How do you feel when you notice yourself doing those things?",-1,1,-2,1,0,2,0.16666666666666666
ZSDJymlMOxg_40,Following traffic laws and being aware of your environment can reduce the risk of an accident.,"You’re already very aware of the ways you try to protect yourself, and it sounds like that takes a lot of effort. What feels most important to you about staying safe when you drive?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_41,"Ultimately, you need to be safe but recognize that you can't eliminate all risk.","It sounds like you’re doing a lot to stay safe, and there’s still that lingering worry after the accident. What is it like for you to notice that fear even when you’re taking these precautions?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_42,What are some adaptive responses you can tell yourself when those automatic thoughts come up?,It sounds like part of you is trying to stay protected while also feeling the limits of what you can control. How are you experiencing that balance between safety and uncertainty?,1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_44,"It's hard when the thoughts are strong, but remember you've had many safe trips in your life.","That sounds like a reassuring thought to have in the moment, especially when the automatic fear shows up. What do you notice in yourself when you tell yourself that?",1,1,1,1,0,2,1.0
ZSDJymlMOxg_45,"Statistically, accidents are low-probability events compared to all the times you've driven.","It sounds like you’re able to recognize some evidence that supports feeling safer, even if the fear still feels strong at times. What is it like to hold both the worry and those safer experiences together?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_47,"You can reduce the risk by being careful, but you also have to accept that the risk exists.","It sounds like you’re starting to shift the way you talk to yourself about the risk, and that can feel meaningful. How does it feel to say that out loud?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_48,Do you feel like you can apply those adaptive responses when those automatic thoughts come in?,"It sounds like you’re able to see both sides of this: that you can be careful, and that some uncertainty still remains. What is that like for you to sit with?",-1,-1,-2,-1,-1,1,-0.8333333333333334
ZSDJymlMOxg_50,I'd like to give you some homework. We'll use a 'thought record' to track your automatic thoughts.,"It sounds like you’re open to trying, even if it feels tentative right now. What feels most possible for you about using those responses when the thoughts come up?",1,0,1,1,0,2,0.8333333333333334
ZSDJymlMOxg_51,"Record the thoughts, the adaptive responses you apply, and how you feel afterward.","It sounds like you’re being invited to track these thoughts more closely, and that may bring up a lot. What is your reaction to the idea of using a thought record?",1,1,1,1,1,2,1.1666666666666667
ZSDJymlMOxg_52,We'll use this to measure your progress. Can you complete two thought records before our next session?,"It sounds like you’re willing to give it a try, even if it feels a little uncertain right now. How does it feel to think about using the thought record when those automatic thoughts show up?",0,0,-2,0,0,2,0.0
ZSDJymlMOxg_54,"Great. Let's meet again in a week and review them. Thanks, Rebecca.","That sounds like a manageable plan, and I hear some willingness there. What do you imagine it might be like to notice your thoughts and feelings on paper between sessions?",0,0,-2,0,0,2,0.0
_pkXuC7vsl0_1,"Hi Michelle, how are you doing today?",,-1,-1,-2,-1,-1,-1,-1.1666666666666667
_pkXuC7vsl0_3,Stressed?,"It sounds like you’re feeling stressed, and I’m glad you said that. What’s been weighing on you most today?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_5,"Right, a job you've been interested in for a while and have been talking about.","That sounds like a lot of pressure, especially with something tied to moving up at work. What has it been like for you to think about that test?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_7,So you know the material on this test pretty well?,"It sounds really overwhelming — you knew the material, and then your body’s anxiety response made it hard to access it. What was that experience like for you in the moment?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_9,But the feelings and physiological response got in the way of you completing it?,"So there’s a part of you that knows the material, and another part that gets pulled into the anxiety. What do you notice happens inside when you think about taking it again?",-1,0,-2,0,0,1,-0.3333333333333333
_pkXuC7vsl0_11,All right. So you weren't feeling great about taking the test in the first place?,"It sounds frightening to feel like that same reaction could happen again, especially after not being able to finish the test. What feels most scary about the possibility of retaking it?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_13,But did you know that was coming? You had some anxiety in advance?,"It sounds like the moment you entered the room, the fears became much more powerful than the preparation you had done. What was that experience like for you in that moment?",1,0,-1,1,0,2,0.5
_pkXuC7vsl0_15,What do you think is leading to this?,"So there was some anxiety building before the test, and then once you arrived, it all came rushing back. I hear how unsettling that must have felt after trying to push it down.",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_17,"And since that bad experience in third grade, have you had trouble with tests since?","It sounds like that earlier experience in third grade still carries a lot of weight for you, especially around tests and what they might mean about you. What stands out to you when you think about that memory now?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_19,"So you've been able to adapt and pass them, but you're never thrilled about it?","I hear that even when you do pass, the anxiety still tells you the same old story that you might fail again. That sounds exhausting to carry into each test.",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_21,"That's good. But with this work test, it's more of a stumbling block.","So there’s evidence that you can do well, even get an A, and yet the fear still shows up. What is it like for you to hold both of those things at once?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_23,Any ideas what's making this test such a point of anxiety for you?,"It sounds like this work test feels different because it carries more at stake, and that makes the anxiety feel more intense. What feels most heavy about this one for you?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_25,So it's really that same feeling from third grade coming up now?,"I hear that the promotion makes this feel bigger, almost like the possibility of being held back again. That connection to third grade sounds really painful.",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_27,And other tests in school didn't have that same value attached?,"It sounds like seeing that connection now brings a new kind of clarity, even if it’s uncomfortable. What is it like to notice that these two experiences are linked?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_29,You could retake them or take another test to raise the grade?,"It sounds like the stakes feel very high, almost like this test is carrying the weight of being judged all over again. What is it like to notice that old third-grade feeling showing up here?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_30,So you maybe had more options and safety nets in school.,"That makes sense — when there’s no room to retake it, it can feel much more final and frightening. What stands out to you about that difference between school and this promotion test?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_32,Right. It's the pressure of needing to get through this without those safety nets.,It sounds like having options and safety nets made those earlier tests feel less threatening. What do you notice in yourself as you connect that with this test now?,1,1,1,1,0,2,1.0
_pkXuC7vsl0_34,"All right, that is a lot of pressure. Is there a time limit on this test?",That sounds really intense — the idea that one outcome could mean waiting a whole year can make everything feel much bigger. What feelings come up for you when you picture that possibility?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_36,It's multiple choice and you're well prepared. Let's think about cognitive therapy and core beliefs.,"I hear how much pressure that adds, even without a time limit. What is it like for you to sit with that kind of uncertainty?",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_38,What core belief might be operating for you now?,It sounds like there’s a part of you that’s trying to make sense of this through those deeper beliefs about yourself. What does it feel like to name that belief out loud?,-1,-1,-2,0,0,1,-0.5
_pkXuC7vsl0_40,Something like 'I'm destined to be a failure'?,That sounds very painful — like one failure could say something global and permanent about you. What do you notice in your body or emotions when you say that?,1,0,-2,1,0,2,0.3333333333333333
